53.21994	-2.96064	13118947	v	Saughall
48.67261	9.38386	13354924	t	Wendlingen am Neckar
48.73907	9.30151	13355228	c	Esslingen am Neckar
51.37386	1.30708	13375249	v	Birchington
51.38018	1.28583	13375442	v	Minnis Bay
51.31177	-0.40973	13393452	v	Downside
51.35307	-2.63633	13452325	v	Chew Stoke
52.22871	-2.73299	13464524	t	Leominster
51.79513	1.03366	13492040	v	Point Clear
51.85630	1.06364	13492441	v	Great Bentley
51.80210	1.07896	13492443	v	St Osyth
51.84286	1.06983	13492444	v	Aingers Green
41.16724	14.88382	13565096	v	Paduli
48.71117	9.41850	13675911	t	Plochingen
55.95424	12.53046	13704765	v	Sletten
55.59196	12.67521	13704768	t	Dragør
55.63968	12.65054	13704769	t	Kastrup
55.68192	12.59655	13707878	c	København
-33.88025	151.20934	13766017	t	Surry Hills
-33.87951	151.19666	13766022	t	Ultimo
-33.86265	151.20856	13766899	c	Sydney
55.94167	-3.14906	13795936	v	Duddingston
51.99418	-1.48424	13797113	v	Hook Norton
51.93329	-1.71607	13797337	t	Stow on the Wold
52.06113	-1.32595	13797765	t	Banbury
52.06403	-1.62267	13797766	t	Shipston-on-Stour
52.02735	-1.58043	13797767	v	Cherington
52.03044	-1.56887	13797768	v	Stourton
52.01364	-1.54686	13797769	v	Whichford
51.97719	-1.52862	13797770	v	Great Rollright
51.98010	-1.45466	13797771	v	Swerford
51.99580	-1.58031	13797772	v	Long Compton
51.94079	-1.54338	13797773	t	Chipping Norton
52.04372	-1.62500	13797774	v	Tidmington
51.94251	-1.64854	13797776	v	Adlestrop
51.04773	-1.12584	13800133	v	Bramdean
54.92210	-1.75037	13800368	v	Rowlands Gill
55.23556	-1.54006	13801622	v	Cresswell
55.84718	-2.92488	13802701	v	Fala Dam
55.83837	-2.89907	13802760	v	Fala
55.85116	-2.85104	13802761	v	Humbie Dean
55.85489	-2.86600	13802762	v	Humbie
40.92415	14.77933	13821139	t	Avellino
51.29206	-2.44713	13870918	t	Radstock
51.28645	-2.48129	13870924	t	Midsomer Norton
53.26417	-2.79056	13871041	v	Hapsford
53.27696	-2.81318	13871055	v	Elton
53.19790	-2.74026	13878787	v	Oscroft
53.21989	-2.74060	13878869	v	Ashton Hayes
53.42642	-1.20704	13883499	v	Maltby
53.42067	-1.23971	13883500	v	Hellaby
53.24127	-2.90169	13889551	v	Backford
53.22631	-2.89855	13889552	v	Moston
53.22666	-2.79665	13890687	v	Little Barrow
53.21651	-2.85266	13890690	v	Hoole Village
53.24093	-2.86772	13890692	v	Wervin
53.23661	-2.84677	13890693	v	Picton
53.20296	-2.85043	13890695	v	Pipers Ash
52.50790	-1.22727	13891659	v	Leire
51.39567	-2.32437	13914796	v	Bathampton
49.57829	8.65874	13918073	v	Sulzbach
53.20187	-2.79796	13924175	v	Stamford Bridge
40.40948	9.62953	13925016	t	Irgoli
40.40767	9.65108	13925017	v	Onifai
40.38740	9.61390	13925018	t	Galtelli
40.40737	9.61114	13925200	v	Loculi
51.37656	-2.35408	13932446	t	Widcombe
51.53309	0.05444	13964265	t	East Ham
51.05684	-0.93772	13969468	v	Hawkley
51.70499	-0.15132	13970927	v	Northaw
52.46886	-1.21134	13989734	v	Bitteswell
51.38757	1.37811	14076017	t	Margate
-27.47432	153.02769	14149197	c	Brisbane
54.19902	-4.41513	14185674	v	Baldrine
51.73301	-1.21622	14190969	v	Temple Cowley
51.74707	-1.20032	14190970	v	Wood Farm
51.76067	-1.21058	14190971	t	Headington
51.76439	-1.19507	14190973	v	Barton
51.76117	-1.19086	14190974	v	Risinghurst
51.77060	-1.22464	14190975	v	Northway
51.77615	-1.23791	14190976	v	Old Marston
51.76583	-1.23916	14190977	v	New Marston
51.76029	-1.19937	14190978	v	Headington Quary
51.73459	-1.20698	14191303	v	Cowley
51.72469	-1.19936	14191304	v	Blackbird Leys
51.72181	-1.22482	14191305	v	Littlemore
51.73469	-1.24881	14191306	v	New Hinksey
51.74545	-1.25867	14191307	v	Grandpont
51.77794	-1.26442	14191309	t	Summertown
51.79095	-1.26800	14191310	v	Cutteslowe
51.73467	-1.22778	14191389	v	Florence Park
51.75082	-1.29785	14191390	v	Botley
51.75037	-1.31235	14191391	v	Dean Court
51.75253	-1.28662	14191612	v	New Botley
51.75037	-1.27628	14191613	v	Osney
51.76053	-1.26631	14191615	v	Jericho
51.76382	-1.25985	14191818	v	Norham Manor
51.76491	-1.26837	14191819	v	Walton Manor
51.78581	-1.28358	14191821	v	Upper Wolvercote
51.78394	-1.29275	14191822	v	Lower Wolvercote
